pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
FF,96.1,3.15,54.07,5.22,11.0,1,0,1.0,2,2,0.91,0.62,-0.83,2.72,0,0,1,0,2,7.0,53.7,-20.0,96.0,2328.0,6.4,119.0,-1
FF,95.3,3.19,54.33,5.11,11.0,1,0,0.0,1,2,0.8,0.81,-1.34,3.55,0,0,1,0,2,0.0,0.0,0.0,94.7,2286.0,6.2,131.0,-1
SL,83.0,2.83,54.56,5.34,13.0,1,0,1.0,1,2,-0.98,-0.58,-0.56,1.31,0,0,1,0,2,205.0,102.7,11.0,82.2,2528.0,5.9,307.0,-1
FF,94.9,3.26,54.33,5.12,4.0,1,0,1.0,1,1,1.37,0.61,-0.31,2.69,0,0,1,0,2,0.0,0.0,0.0,93.9,2298.0,6.2,109.0,-1
SL,82.6,3.07,54.67,5.25,9.0,1,0,1.0,1,0,-1.31,-0.5,0.63,1.65,0,0,1,0,2,0.0,0.0,0.0,81.5,2586.0,5.8,297.0,-1
SI,90.2,3.29,54.35,4.95,14.0,1,0,0.0,0,0,1.51,0.28,1.01,2.31,0,0,1,0,2,0.0,0.0,0.0,89.0,2274.0,6.2,95.0,-1
SL,81.8,3.15,54.79,5.2,8.0,0,0,0.0,1,2,-1.21,-0.35,0.14,1.65,0,0,0,0,2,191.0,93.3,11.0,80.5,2631.0,5.7,293.0,-1
SL,80.8,3.05,54.76,5.14,13.0,0,0,0.0,0,2,-1.31,-0.66,-1.01,0.28,0,0,0,0,2,0.0,0.0,0.0,79.5,2445.0,5.7,302.0,-1
SL,80.8,3.13,54.99,5.24,13.0,0,0,1.0,0,1,-1.32,-0.56,-0.99,1.0,0,0,0,0,2,0.0,0.0,0.0,79.1,2453.0,5.5,299.0,-1
SI,93.4,3.19,54.29,5.14,3.0,0,0,1.0,0,0,1.31,0.38,0.4,2.9,0,0,0,0,2,0.0,0.0,0.0,92.7,2181.0,6.2,101.0,-1
CH,90.8,3.22,54.13,5.07,8.0,1,0,0.0,2,0,1.52,0.14,0.11,1.53,0,0,0,2,1,241.0,71.4,35.0,90.4,1954.0,6.4,90.0,-2
SL,81.3,3.21,54.68,5.23,9.0,1,0,0.0,1,0,-1.59,-0.53,0.78,1.47,0,0,0,2,1,0.0,0.0,0.0,80.1,2451.0,5.8,294.0,-2
SL,81.8,3.12,54.62,5.23,13.0,1,0,0.0,0,0,-1.64,-0.48,-1.51,1.66,0,0,0,2,1,0.0,0.0,0.0,80.6,2425.0,5.9,292.0,-2
FF,97.2,3.05,54.15,5.23,3.0,1,0,0.0,2,2,1.18,1.04,0.41,3.63,0,0,0,1,1,327.0,104.9,16.0,96.5,2551.0,6.3,128.0,-2
SI,90.9,3.25,54.1,4.98,9.0,1,0,1.0,2,1,1.33,0.48,0.48,2.12,0,0,0,1,1,64.0,100.4,1.0,90.4,2234.0,6.4,104.0,-2
SL,83.3,3.17,54.52,5.4,13.0,1,0,0.0,1,1,-1.02,0.29,-0.28,1.06,0,0,0,1,1,0.0,0.0,0.0,82.2,2576.0,6.0,263.0,-2
FF,95.9,3.04,54.22,5.39,11.0,1,0,1.0,1,0,0.88,0.93,-0.87,3.03,0,0,0,1,1,0.0,0.0,0.0,95.3,2390.0,6.3,133.0,-2
FF,96.1,3.13,54.17,5.31,11.0,1,0,0.0,0,0,0.89,1.16,-1.21,3.28,0,0,0,1,1,0.0,0.0,0.0,95.3,2443.0,6.3,139.0,-2
FF,97.3,3.04,54.23,5.08,2.0,1,0,0.0,0,2,1.13,0.88,-0.26,2.78,0,0,0,1,1,389.0,101.2,33.0,96.5,2500.0,6.3,124.0,-1
SI,93.0,3.27,54.54,4.98,8.0,1,0,1.0,0,1,1.3,0.15,-0.07,1.33,0,0,0,1,1,0.0,0.0,0.0,92.0,2059.0,6.0,91.0,-1
SL,81.5,3.17,54.74,5.2,6.0,1,0,1.0,0,0,-1.66,-0.36,0.6,2.22,0,0,0,1,1,0.0,0.0,0.0,80.0,2578.0,5.8,288.0,-1
SL,84.2,3.05,54.61,5.33,7.0,1,0,0.0,2,2,-1.18,-0.09,-0.51,1.9,0,0,0,1,1,400.0,101.5,31.0,83.2,2673.0,5.9,281.0,0
SI,89.5,3.11,54.28,5.1,9.0,1,0,1.0,2,2,1.33,0.6,0.31,1.46,0,0,0,1,1,0.0,0.0,0.0,89.0,2200.0,6.2,110.0,0
FF,97.5,3.21,54.28,5.12,12.0,1,0,0.0,1,2,0.75,1.28,0.99,4.32,0,0,0,1,1,0.0,0.0,0.0,96.9,2393.0,6.2,147.0,0
CH,90.8,3.21,53.97,5.0,14.0,1,0,0.0,0,2,1.25,-0.19,1.07,0.29,0,0,0,1,1,0.0,0.0,0.0,90.7,1959.0,6.5,75.0,0
SI,95.6,3.34,54.21,4.97,14.0,1,0,1.0,0,1,1.35,0.22,1.19,1.72,0,0,0,1,1,0.0,0.0,0.0,95.1,2223.0,6.3,94.0,0
SI,90.2,3.27,54.41,5.1,8.0,1,0,1.0,0,0,1.3,0.37,0.14,1.63,0,0,0,1,1,0.0,0.0,0.0,89.1,2173.0,6.1,100.0,0
FF,98.0,3.18,54.1,5.25,7.0,1,0,1.0,3,2,0.97,0.86,-0.56,1.62,0,0,0,0,1,0.0,0.0,0.0,97.4,2454.0,6.4,127.0,0
SL,81.3,3.17,54.71,5.23,13.0,1,0,0.0,2,2,-1.37,-0.69,-0.69,0.88,0,0,0,0,1,0.0,0.0,0.0,80.2,2565.0,5.8,302.0,0
FF,97.5,3.03,54.27,5.43,11.0,1,0,0.0,1,2,0.89,1.01,-1.04,2.67,0,0,0,0,1,0.0,0.0,0.0,97.0,2442.0,6.2,135.0,0
FF,97.1,3.12,54.39,5.21,1.0,1,0,0.0,0,2,1.07,1.02,-0.35,3.44,0,0,0,0,1,0.0,0.0,0.0,96.4,2535.0,6.1,130.0,0
SL,81.3,3.11,54.78,5.41,7.0,1,0,1.0,0,1,-1.45,-0.46,-0.53,1.7,0,0,0,0,1,0.0,0.0,0.0,80.0,2483.0,5.7,293.0,0
SI,94.4,3.36,54.48,5.2,14.0,1,0,1.0,0,0,1.46,0.32,1.04,1.79,0,0,0,0,1,0.0,0.0,0.0,93.2,2283.0,6.0,97.0,0
SI,94.4,3.08,54.41,5.03,5.0,1,0,0.0,3,1,1.56,0.59,0.06,2.51,0,0,1,2,5,121.0,101.0,6.0,93.9,2239.0,6.1,107.0,-4
CH,91.0,3.07,54.34,4.97,14.0,1,0,0.0,2,1,1.7,0.05,1.02,2.01,0,0,1,2,5,0.0,0.0,0.0,90.5,2178.0,6.2,87.0,-4
FF,97.1,3.05,54.43,5.26,1.0,1,0,0.0,1,1,1.35,1.02,-0.81,3.11,0,0,1,2,5,0.0,0.0,0.0,96.4,2478.0,6.1,124.0,-4
CH,87.0,3.17,54.49,4.97,6.0,1,0,1.0,1,0,1.56,0.44,0.58,2.38,0,0,1,2,5,0.0,0.0,0.0,86.6,2045.0,6.0,101.0,-4
CH,87.7,3.07,54.6,5.01,8.0,1,0,0.0,0,0,1.71,0.47,-0.1,1.79,0,0,1,2,5,0.0,0.0,0.0,86.9,2250.0,5.9,101.0,-4
SI,97.4,3.09,54.39,5.18,6.0,1,0,0.0,0,1,1.74,0.44,0.41,2.55,0,0,0,2,5,10.0,104.9,-14.0,96.9,2449.0,6.1,101.0,-4
SI,98.1,3.1,54.34,5.11,12.0,1,0,1.0,0,0,1.51,0.73,1.15,3.13,0,0,0,2,5,45.0,77.0,0.0,97.7,2364.0,6.2,112.0,-4
SL,80.4,3.03,54.98,5.16,3.0,1,0,0.0,1,0,-0.65,-0.1,0.49,2.82,0,1,0,2,5,356.0,91.2,29.0,79.4,2439.0,5.5,290.0,-2
SI,92.4,3.21,54.51,5.01,12.0,1,0,0.0,0,0,1.42,0.33,2.36,3.09,0,1,0,2,5,0.0,0.0,0.0,91.9,2150.0,6.0,98.0,-2
SL,82.5,3.09,54.89,5.26,6.0,1,0,0.0,1,1,-0.79,-0.29,0.59,2.26,0,0,0,2,5,243.0,90.0,13.0,81.7,2513.0,5.6,298.0,-2
FF,96.5,3.2,54.32,5.18,1.0,1,0,1.0,1,0,1.35,0.99,-0.39,3.1,0,0,0,2,5,0.0,0.0,0.0,95.6,2470.0,6.2,123.0,-2
SL,80.2,3.1,55.23,5.3,12.0,1,0,0.0,0,0,-1.55,-0.21,1.29,3.56,0,0,0,2,5,0.0,0.0,0.0,78.4,2456.0,5.3,284.0,-2
CH,90.2,3.21,54.42,5.0,14.0,1,0,0.0,0,0,1.86,0.31,1.13,2.0,0,0,0,1,5,23.0,71.3,-2.0,89.5,2266.0,6.1,95.0,-2
FF,98.6,2.95,54.16,5.46,6.0,1,0,1.0,1,2,1.29,1.33,0.28,2.45,0,0,0,0,5,0.0,0.0,0.0,98.0,2594.0,6.3,133.0,-2
FF,97.4,3.16,54.55,5.27,3.0,1,0,1.0,1,1,1.28,0.77,0.74,3.22,0,0,0,0,5,0.0,0.0,0.0,96.9,2510.0,5.9,118.0,-2
FF,97.5,3.24,54.52,5.23,3.0,1,0,1.0,1,0,1.26,1.03,0.44,2.91,0,0,0,0,5,0.0,0.0,0.0,96.8,2484.0,6.0,126.0,-2
FF,96.6,3.14,53.81,5.34,12.0,1,0,0.0,0,0,1.15,1.01,0.3,3.83,0,0,0,0,5,0.0,0.0,0.0,97.4,2460.0,6.7,128.0,-2
CH,85.6,3.29,54.7,5.08,5.0,1,0,0.0,0,0,1.5,-0.25,-0.2,2.15,0,0,0,0,5,410.0,104.5,22.0,84.6,2023.0,5.8,76.0,-1
CH,88.6,3.29,54.37,4.96,6.0,1,0,0.0,1,0,1.74,0.46,0.28,2.09,0,0,0,2,4,328.0,88.0,30.0,88.2,2109.0,6.1,101.0,-1
SI,96.2,3.22,54.5,5.13,12.0,1,0,0.0,0,0,1.57,0.2,1.42,3.2,0,0,0,2,4,0.0,0.0,0.0,95.6,2429.0,6.0,93.0,-1
CH,90.1,3.27,54.56,4.92,6.0,1,0,0.0,0,0,1.65,0.54,0.65,2.35,0,0,1,0,4,36.0,65.8,1.0,89.2,2169.0,5.9,104.0,-1
SL,81.9,2.99,54.87,5.2,13.0,1,0,0.0,3,2,-1.48,-0.26,-1.86,1.28,0,0,0,0,4,0.0,0.0,0.0,80.3,2710.0,5.6,286.0,-1
CH,85.9,3.27,54.27,4.96,6.0,1,0,1.0,3,1,1.56,0.41,0.51,2.81,0,0,0,0,4,0.0,0.0,0.0,85.6,2012.0,6.2,100.0,-1
SI,96.4,3.32,54.56,5.02,14.0,1,0,0.0,2,1,1.62,0.17,1.41,2.35,0,0,0,0,4,0.0,0.0,0.0,95.5,2387.0,5.9,92.0,-1
FF,92.5,3.25,54.55,5.32,11.0,1,0,0.0,1,1,1.06,1.12,-0.86,3.7,0,0,0,0,4,0.0,0.0,0.0,91.6,2432.0,5.9,133.0,-1
FF,94.8,3.14,54.62,5.22,12.0,1,0,0.0,0,1,1.26,1.01,0.1,4.17,0,0,0,0,4,0.0,0.0,0.0,93.7,2440.0,5.9,125.0,-1
SL,78.5,3.01,55.14,5.4,2.0,1,0,1.0,0,0,-0.88,-0.36,-0.13,2.94,0,0,0,0,4,108.0,52.9,64.0,77.1,2591.0,5.4,301.0,-1
CH,88.8,3.21,54.2,4.87,9.0,1,0,1.0,1,2,1.46,-0.16,0.7,1.21,0,0,1,2,3,0.0,0.0,0.0,88.8,1856.0,6.3,79.0,-1
CH,86.9,3.19,54.6,4.98,3.0,1,0,1.0,1,1,1.62,0.34,0.39,2.87,0,0,1,2,3,191.0,70.0,39.0,86.0,2051.0,5.9,97.0,-1
SL,79.3,2.83,54.96,5.31,13.0,1,0,0.0,0,1,-1.16,-0.12,-1.03,0.56,0,0,1,2,3,0.0,0.0,0.0,78.0,2494.0,5.5,284.0,-1
SL,79.0,3.12,54.98,5.24,2.0,1,0,1.0,0,0,-1.25,-0.62,-0.05,3.07,0,0,1,2,3,0.0,0.0,0.0,77.6,2540.0,5.5,302.0,-1
FF,97.1,3.22,54.26,5.09,12.0,1,0,0.0,0,2,1.3,0.86,0.13,3.62,0,0,0,2,3,178.0,100.4,10.0,97.0,2372.0,6.2,120.0,-1
SL,82.4,3.08,54.94,5.35,9.0,1,0,1.0,0,2,-1.04,-0.21,0.39,1.65,0,0,0,2,3,0.0,0.0,0.0,81.6,2522.0,5.6,288.0,-1
FF,97.4,3.12,54.51,5.53,12.0,1,0,1.0,0,2,1.09,1.23,0.85,4.26,0,0,0,2,3,219.0,81.0,59.0,96.4,2445.0,6.0,135.0,-1
FF,96.2,3.2,54.26,5.23,12.0,1,0,1.0,0,1,1.27,1.03,0.2,3.73,0,0,0,2,3,241.0,86.8,55.0,95.9,2479.0,6.2,126.0,-1
CH,86.5,3.1,54.52,4.97,7.0,1,0,1.0,0,0,1.6,0.45,-0.35,1.91,0,0,0,2,3,0.0,0.0,0.0,85.5,2135.0,6.0,101.0,-1
SL,79.1,3.15,55.05,5.33,6.0,1,0,1.0,3,2,-1.35,-0.58,0.66,1.99,0,0,0,1,3,0.0,0.0,0.0,77.6,2420.0,5.5,299.0,-1
FF,95.9,3.18,54.46,5.43,11.0,1,0,1.0,3,2,1.1,1.11,-0.08,3.63,0,0,0,1,3,197.0,72.0,55.0,95.0,2371.0,6.0,132.0,-1
SI,96.8,3.23,54.33,5.07,8.0,1,0,1.0,3,1,1.59,0.51,0.0,1.92,0,0,0,1,3,0.0,0.0,0.0,96.4,2426.0,6.2,104.0,-1
FF,94.5,3.12,54.48,5.27,13.0,1,0,0.0,2,1,1.24,0.93,-0.92,2.25,0,0,0,1,3,0.0,0.0,0.0,93.8,2418.0,6.0,123.0,-1
FF,95.1,3.14,54.49,5.21,12.0,1,0,0.0,1,1,1.23,1.0,1.37,3.93,0,0,0,1,3,0.0,0.0,0.0,94.5,2456.0,6.0,125.0,-1
SL,80.9,3.04,54.85,5.19,14.0,1,0,0.0,0,1,-1.23,-0.33,0.43,1.17,0,0,0,1,3,0.0,0.0,0.0,79.8,2792.0,5.7,292.0,-1
CH,89.5,3.18,54.43,5.0,7.0,1,0,1.0,0,0,1.54,0.12,-0.34,1.76,0,0,0,1,3,0.0,0.0,0.0,89.0,1936.0,6.1,90.0,-1
SL,81.8,3.09,54.87,5.36,9.0,1,0,0.0,2,2,-1.17,-0.6,0.5,1.95,0,0,0,0,3,323.0,90.1,24.0,80.6,2739.0,5.6,303.0,-1
FF,96.9,3.22,54.28,5.28,12.0,1,0,0.0,1,2,1.17,1.0,0.86,4.59,0,0,0,0,3,0.0,0.0,0.0,96.6,2575.0,6.2,127.0,-1
SL,82.4,3.12,54.71,5.29,4.0,1,0,1.0,1,1,-0.95,-0.39,-0.32,2.13,0,0,0,0,3,0.0,0.0,0.0,81.4,2619.0,5.8,300.0,-1
SL,79.7,3.2,54.84,5.32,5.0,1,0,1.0,1,0,-1.74,-0.06,-0.13,2.51,0,0,0,0,3,0.0,0.0,0.0,78.4,2677.0,5.7,278.0,-1
SL,78.8,3.16,54.98,5.25,12.0,1,0,0.0,0,0,-1.71,-0.08,1.91,3.74,0,0,0,0,3,0.0,0.0,0.0,77.3,2599.0,5.5,279.0,-1
SI,92.3,3.07,54.66,5.21,3.0,1,0,0.0,0,0,1.57,0.33,0.71,2.88,0,0,0,0,3,425.0,104.7,28.0,91.3,2340.0,5.8,98.0,0
FF,98.8,3.02,54.51,5.41,1.0,1,0,1.0,0,2,1.36,1.07,-0.36,2.92,0,1,1,2,2,0.0,0.0,0.0,97.8,2456.0,6.0,125.0,0
FF,96.8,3.35,54.69,5.07,3.0,1,0,1.0,0,1,1.36,0.93,0.34,2.76,0,1,1,2,2,0.0,0.0,0.0,95.4,2472.0,5.8,121.0,0
SL,81.5,3.09,55.14,5.28,8.0,1,0,1.0,0,0,-0.91,-0.24,0.02,1.97,0,1,1,2,2,0.0,0.0,0.0,79.8,2572.0,5.4,294.0,0
SL,79.8,2.95,54.98,5.25,13.0,1,0,1.0,0,2,-0.75,-0.44,-1.49,1.27,0,1,1,1,2,0.0,0.0,0.0,78.1,2593.0,5.5,309.0,0
FF,97.4,3.04,54.29,5.05,5.0,1,0,1.0,0,1,1.12,0.67,-0.04,2.55,0,1,1,1,2,189.0,70.1,43.0,97.3,2327.0,6.2,117.0,0
CH,88.0,3.22,54.28,4.98,7.0,1,0,1.0,0,0,1.41,0.41,-0.32,1.79,0,1,1,1,2,54.0,72.3,4.0,87.8,1944.0,6.2,101.0,0
FF,94.9,3.18,54.54,5.13,12.0,1,0,0.0,3,2,1.11,1.01,1.77,3.12,0,1,0,1,2,0.0,0.0,0.0,94.3,2377.0,6.0,129.0,0
SL,76.8,3.25,55.27,5.28,4.0,1,0,1.0,3,2,-1.21,-0.5,-0.75,2.39,0,1,0,1,2,0.0,0.0,0.0,75.0,2239.0,5.2,299.0,0
FF,97.2,3.04,54.3,5.21,12.0,1,0,1.0,3,2,1.37,0.98,0.02,3.33,0,1,0,1,2,158.0,77.7,19.0,96.7,2420.0,6.2,122.0,0
FF,97.4,3.08,54.31,5.18,12.0,1,0,0.0,2,2,1.48,1.1,1.4,3.62,0,1,0,1,2,0.0,0.0,0.0,96.7,2463.0,6.2,124.0,0
SL,81.8,3.2,55.1,5.28,14.0,1,0,1.0,2,1,-0.88,-0.26,1.08,1.98,0,1,0,1,2,0.0,0.0,0.0,80.4,2533.0,5.4,295.0,0
FF,96.4,3.07,54.46,5.24,12.0,1,0,0.0,1,1,1.33,0.92,0.41,3.67,0,1,0,1,2,0.0,0.0,0.0,95.8,2412.0,6.0,121.0,0
FF,97.0,3.15,54.54,5.09,12.0,1,0,0.0,0,1,1.45,1.04,0.7,3.79,0,1,0,1,2,0.0,0.0,0.0,96.1,2452.0,6.0,122.0,0
FF,95.3,3.08,54.38,5.19,12.0,1,0,1.0,0,0,1.35,0.98,0.28,3.78,0,1,0,1,2,0.0,0.0,0.0,94.7,2468.0,6.1,122.0,0
CH,88.0,3.19,54.48,4.99,14.0,1,0,0.0,0,1,1.6,0.18,0.91,1.99,0,0,1,0,2,3.0,68.3,-29.0,87.5,1961.0,6.0,92.0,0
CH,86.7,3.14,54.29,4.99,6.0,1,0,1.0,0,0,1.67,0.29,0.63,2.05,0,0,1,0,2,0.0,0.0,0.0,86.3,2130.0,6.2,95.0,0
SL,81.4,3.0,55.04,5.44,6.0,1,0,0.0,0,2,-0.96,-0.38,0.58,1.93,0,0,0,0,2,21.0,92.4,-3.0,80.0,2607.0,5.5,299.0,0
SL,80.0,3.06,54.59,5.36,9.0,1,0,1.0,0,2,-1.52,-0.39,0.46,1.39,0,0,0,0,2,0.0,0.0,0.0,79.2,2657.0,5.9,290.0,0
FF,93.6,3.36,54.59,5.23,11.0,1,0,1.0,0,1,1.25,0.9,-0.03,4.0,0,0,0,0,2,125.0,80.9,8.0,92.9,2337.0,5.9,122.0,0
SI,94.6,3.32,54.67,5.22,8.0,1,0,1.0,0,0,1.62,0.28,0.11,1.95,0,0,0,0,2,0.0,0.0,0.0,93.8,2288.0,5.8,96.0,0
SL,79.1,3.02,54.94,5.23,13.0,1,0,1.0,0,2,-0.57,-0.58,-0.62,1.16,0,0,1,2,1,0.0,0.0,0.0,77.7,2478.0,5.6,323.0,-1
SL,82.1,2.92,54.95,5.44,13.0,1,0,1.0,0,1,-1.16,-0.45,-0.99,1.85,0,0,1,2,1,0.0,0.0,0.0,80.6,2576.0,5.6,298.0,-1
SI,93.9,3.18,54.41,4.95,6.0,1,0,1.0,0,0,1.76,0.45,0.58,2.64,0,0,1,2,1,0.0,0.0,0.0,93.4,2267.0,6.1,101.0,-1
SL,83.5,3.08,55.04,5.42,12.0,1,0,0.0,3,2,-1.61,-0.09,1.57,2.92,0,0,0,2,1,0.0,0.0,0.0,82.1,2611.0,5.5,279.0,-1
CH,87.3,3.33,54.45,4.97,6.0,1,0,1.0,3,1,1.59,0.26,0.77,2.49,0,0,0,2,1,0.0,0.0,0.0,86.9,2104.0,6.0,95.0,-1
CH,88.7,3.21,54.44,5.0,14.0,1,0,0.0,2,1,1.57,-0.39,1.34,2.05,0,0,0,2,1,0.0,0.0,0.0,88.3,2018.0,6.1,72.0,-1
FF,97.3,2.86,54.34,5.39,11.0,1,0,0.0,1,1,1.13,1.21,-0.88,3.14,0,0,0,2,1,0.0,0.0,0.0,96.9,2466.0,6.2,134.0,-1
FF,94.6,3.17,54.72,5.23,11.0,1,0,1.0,1,0,1.29,1.03,-0.19,3.48,0,0,0,2,1,0.0,0.0,0.0,93.5,2361.0,5.8,125.0,-1
CH,85.8,3.11,54.39,4.99,7.0,1,0,0.0,0,0,1.39,0.42,-0.8,1.84,0,0,0,2,1,0.0,0.0,0.0,85.3,1931.0,6.1,102.0,-1
FF,97.4,3.27,54.59,5.31,4.0,1,0,1.0,2,2,1.13,0.92,-0.69,2.64,0,0,0,1,1,0.0,0.0,0.0,96.4,2378.0,5.9,125.0,-1
FF,96.1,3.08,54.43,5.14,11.0,1,0,0.0,1,2,1.28,1.0,-1.26,3.63,0,0,0,1,1,0.0,0.0,0.0,95.4,2447.0,6.1,124.0,-1
FF,96.2,3.07,54.5,5.39,11.0,1,0,1.0,1,1,1.19,1.22,-0.06,4.16,0,0,0,1,1,0.0,0.0,0.0,95.5,2484.0,6.0,133.0,-1
FF,94.8,3.23,54.26,5.35,12.0,1,0,0.0,0,1,1.2,0.83,0.38,3.92,0,0,0,1,1,0.0,0.0,0.0,94.8,2398.0,6.2,121.0,-1
SL,81.6,3.1,55.16,5.38,5.0,1,0,1.0,0,0,-1.47,-0.03,-0.15,2.59,0,0,0,1,1,0.0,0.0,0.0,80.2,2530.0,5.3,277.0,-1
SL,81.4,3.13,55.06,5.4,5.0,1,0,0.0,1,0,-0.9,-0.35,-0.04,2.11,0,0,0,1,1,387.0,97.8,29.0,80.0,2522.0,5.4,299.0,0
CH,87.8,3.2,54.65,4.99,13.0,1,0,0.0,0,0,1.56,0.15,-0.16,1.53,0,0,0,1,1,0.0,0.0,0.0,86.9,2005.0,5.8,91.0,0
SL,80.8,3.08,54.92,5.24,7.0,1,0,1.0,2,2,-0.97,-0.13,-0.38,1.24,0,0,0,0,1,0.0,0.0,0.0,79.4,2503.0,5.6,287.0,0
CH,89.7,3.33,54.61,5.02,14.0,1,0,1.0,2,2,1.57,0.68,1.36,2.31,0,0,0,0,1,0.0,0.0,0.0,89.0,2173.0,5.9,110.0,0
SL,82.9,3.09,55.08,5.31,2.0,1,0,1.0,2,2,-1.22,-0.08,0.26,2.7,0,0,0,0,1,160.0,64.7,33.0,81.4,2670.0,5.4,281.0,0
FF,97.8,3.23,54.45,5.26,12.0,1,0,0.0,1,2,1.24,1.12,0.15,4.29,0,0,0,0,1,0.0,0.0,0.0,97.1,2507.0,6.0,129.0,0
FF,97.3,3.18,54.39,5.41,1.0,1,0,1.0,1,1,1.37,0.95,-0.33,2.79,0,0,0,0,1,0.0,0.0,0.0,96.6,2448.0,6.1,121.0,0
SL,81.4,3.05,55.12,5.35,12.0,1,0,0.0,0,1,-1.36,-0.02,2.16,3.45,0,0,0,0,1,0.0,0.0,0.0,79.8,2634.0,5.4,278.0,0
SI,97.2,3.13,54.83,5.19,8.0,1,0,1.0,0,0,1.67,0.35,-0.23,1.83,0,0,0,0,1,0.0,0.0,0.0,95.6,2394.0,5.7,98.0,0
SL,83.0,3.19,54.92,5.37,14.0,0,0,1.0,2,2,-1.05,-0.39,0.85,1.98,0,0,0,2,8,0.0,0.0,0.0,81.2,2482.0,5.6,298.0,8
SL,77.9,3.15,54.97,5.33,4.0,0,0,1.0,2,1,-1.29,-0.42,-0.51,2.85,0,0,0,2,8,0.0,0.0,0.0,76.2,2461.0,5.5,295.0,8
SI,96.2,3.46,54.61,5.26,14.0,0,0,1.0,2,0,1.92,1.01,1.3,2.53,0,0,0,2,8,6.0,65.6,-25.0,94.9,2333.0,5.9,115.0,8
SL,80.5,3.01,54.86,5.26,13.0,0,0,0.0,1,0,-1.23,-0.43,-1.91,1.48,0,0,0,2,8,0.0,0.0,0.0,78.7,2502.0,5.6,297.0,8
SL,80.6,3.21,55.16,5.33,12.0,0,0,0.0,0,0,-1.11,-0.45,1.22,3.09,0,0,0,2,8,0.0,0.0,0.0,78.7,2433.0,5.3,300.0,8
SL,82.0,3.08,54.99,5.4,11.0,1,0,0.0,2,2,-1.74,-0.43,-1.02,3.06,0,0,0,1,8,2.0,60.4,-53.0,80.3,2503.0,5.5,289.0,8
SL,83.4,3.02,54.85,5.22,13.0,1,0,0.0,1,2,-1.22,-0.29,-1.03,0.5,0,0,0,1,8,0.0,0.0,0.0,82.2,2512.0,5.7,290.0,8
FF,99.0,3.19,54.42,5.5,2.0,1,0,1.0,1,2,0.98,1.53,-0.07,2.97,0,0,0,1,8,265.0,78.6,37.0,97.5,2476.0,6.1,145.0,8
FF,98.6,3.05,54.19,5.73,12.0,1,0,0.0,0,2,1.08,1.64,1.28,4.61,0,0,0,1,8,0.0,0.0,0.0,97.9,2406.0,6.3,145.0,8
FF,96.4,3.12,54.47,5.22,12.0,1,0,1.0,0,1,0.97,1.17,0.16,3.45,0,0,0,1,8,50.0,37.0,17.0,95.1,2357.0,6.0,137.0,8
SI,95.7,3.09,54.38,5.21,7.0,1,0,1.0,0,0,1.47,0.33,-0.57,1.96,0,0,0,1,8,0.0,0.0,0.0,94.4,2238.0,6.1,98.0,8
SI,94.9,3.36,54.42,5.2,6.0,0,0,0.0,0,0,2.01,0.53,0.78,2.7,0,0,0,0,8,60.0,93.6,2.0,93.6,2241.0,6.1,101.0,8
SL,82.7,3.16,54.87,5.35,11.0,1,0,1.0,1,2,-0.85,-0.12,-0.92,2.71,1,0,1,2,7,0.0,0.0,0.0,80.8,2484.0,5.6,289.0,6
SL,84.5,2.98,54.8,5.32,13.0,1,0,0.0,0,2,-1.27,-0.16,-1.1,0.54,1,0,1,2,7,0.0,0.0,0.0,83.1,2428.0,5.7,283.0,6
FF,98.6,3.29,54.49,5.17,12.0,1,0,1.0,0,1,1.19,1.16,0.53,5.24,1,0,1,2,7,202.0,80.3,27.0,97.5,2330.0,6.0,131.0,6
CH,87.4,3.29,54.44,5.12,14.0,1,0,1.0,0,0,1.93,0.08,1.45,2.1,1,0,1,2,7,0.0,0.0,0.0,86.8,1794.0,6.1,88.0,6
SL,83.7,3.12,54.75,5.29,13.0,1,0,1.0,1,2,-1.33,-0.15,-1.54,0.51,1,0,1,1,7,0.0,0.0,0.0,82.1,2437.0,5.8,283.0,6
SL,84.0,2.91,55.02,5.35,7.0,1,0,1.0,1,1,-1.98,-0.3,-0.36,1.26,1,0,1,1,7,0.0,0.0,0.0,82.3,2650.0,5.5,283.0,6
SI,91.9,3.23,54.32,5.09,4.0,1,0,1.0,1,0,1.42,0.15,-0.39,2.0,1,0,1,1,7,0.0,0.0,0.0,91.1,2100.0,6.2,91.0,6
SL,84.1,3.22,55.01,5.38,12.0,1,0,0.0,0,0,-0.63,-0.2,0.96,3.11,1,0,1,1,7,0.0,0.0,0.0,82.8,2625.0,5.5,299.0,6
CH,87.3,3.21,54.77,5.25,9.0,1,0,0.0,0,0,1.92,0.68,0.56,1.68,0,1,0,1,7,266.0,77.9,24.0,86.0,2055.0,5.7,106.0,6
FF,97.0,3.24,54.45,5.05,1.0,1,0,1.0,1,2,1.14,1.11,-0.44,3.5,0,1,0,0,7,0.0,0.0,0.0,96.2,2340.0,6.1,131.0,6
