,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
2783,SL,78.2,2.85,54.53,5.64,8.0,1,0,1.0,0,0,-1.36,-0.44,0.27,2.4,0,0,1,1,6,0.0,0.0,0.0,77.8,2292.0,6.0,294.0,3,0-0
2789,SL,76.8,2.72,54.52,5.75,5.0,1,0,1.0,0,0,-0.6,-0.29,0.17,2.43,0,0,0,1,6,0.0,0.0,0.0,76.3,2256.0,6.0,308.0,3,0-0
2792,CH,85.8,2.81,53.5,5.58,13.0,1,0,0.0,0,0,1.34,0.31,-0.5,1.39,0,0,0,0,6,0.0,0.0,0.0,86.8,1838.0,7.0,98.0,3,0-0
2797,SI,95.7,2.48,53.07,5.44,8.0,1,0,1.0,0,0,1.66,0.35,-0.07,2.09,0,0,0,2,5,0.0,0.0,0.0,97.6,2221.0,7.4,98.0,-1,0-0
2800,FF,93.3,2.82,53.64,5.64,5.0,0,0,1.0,0,0,1.25,0.83,-0.15,2.59,0,0,1,2,5,0.0,0.0,0.0,94.1,2244.0,6.9,120.0,1,0-0
2806,SL,73.1,2.69,54.36,5.72,5.0,1,0,1.0,0,0,-1.08,-0.59,0.14,2.42,0,0,0,2,5,0.0,0.0,0.0,72.6,1895.0,6.1,306.0,1,0-0
2810,CH,81.5,2.72,53.98,5.58,4.0,1,0,1.0,0,0,1.37,-0.05,-0.68,2.34,0,0,0,1,5,0.0,0.0,0.0,81.7,1641.0,6.5,82.0,1,0-0
2818,SL,73.3,2.76,54.23,5.8,13.0,0,0,1.0,0,0,-0.97,-0.4,-0.93,1.72,0,0,0,0,5,0.0,0.0,0.0,73.3,2300.0,6.3,301.0,1,0-0
2820,CH,84.1,2.75,53.77,5.51,7.0,1,0,1.0,0,0,1.73,0.44,-0.64,2.46,0,0,0,2,4,0.0,0.0,0.0,84.3,2017.0,6.7,100.0,1,0-0
2821,CH,86.5,3.03,53.82,5.5,12.0,1,0,0.0,0,0,1.58,0.45,1.08,3.18,0,0,0,1,4,14.0,81.1,-11.0,86.8,2122.0,6.7,101.0,1,0-0
2827,SI,91.5,2.62,53.67,5.56,13.0,1,0,0.0,0,0,1.59,0.59,-0.18,1.53,0,0,0,0,4,0.0,0.0,0.0,91.9,2105.0,6.8,106.0,1,0-0
2831,SL,77.4,2.79,54.41,5.74,6.0,1,0,1.0,0,0,-0.9,-0.33,0.6,2.77,0,0,0,2,3,0.0,0.0,0.0,77.0,2095.0,6.1,299.0,-1,0-0
2836,CH,84.4,2.81,53.81,5.48,12.0,1,0,0.0,0,0,1.54,0.36,1.26,3.1,0,0,0,1,3,0.0,0.0,0.0,84.6,2103.0,6.7,97.0,-1,0-0
2841,FF,93.4,2.53,53.24,5.89,11.0,0,0,0.0,0,0,1.05,1.23,-1.21,3.1,0,0,0,0,3,0.0,0.0,0.0,94.7,2235.0,7.3,137.0,-1,0-0
2846,SI,93.5,2.82,53.64,5.74,3.0,1,0,1.0,0,0,1.51,0.64,0.71,3.22,0,0,0,2,2,0.0,0.0,0.0,94.3,2123.0,6.9,109.0,-1,0-0
2852,CH,85.9,2.8,53.78,5.53,8.0,1,0,1.0,0,0,1.77,0.64,-0.15,2.16,0,0,0,1,2,0.0,0.0,0.0,85.7,2075.0,6.7,105.0,-1,0-0
2855,SI,91.5,2.91,53.61,5.55,9.0,0,0,1.0,0,0,1.47,0.47,0.59,2.16,0,0,0,1,2,0.0,0.0,0.0,92.6,2081.0,6.9,104.0,0,0-0
2861,SI,91.8,2.9,53.82,5.72,9.0,1,0,1.0,0,0,1.49,0.52,0.54,1.81,0,0,0,0,2,0.0,0.0,0.0,92.6,2128.0,6.7,105.0,0,0-0
2864,CH,85.1,2.86,53.96,5.39,14.0,1,0,1.0,0,0,1.73,0.55,0.86,2.7,0,0,0,2,1,0.0,0.0,0.0,85.1,2109.0,6.5,103.0,0,0-0
2869,SI,90.5,2.85,53.44,5.48,7.0,1,0,1.0,0,0,1.39,0.6,-0.33,1.8,0,0,0,1,1,0.0,0.0,0.0,91.2,2086.0,7.1,109.0,0,0-0
2875,SI,93.4,2.92,53.61,5.68,6.0,1,0,1.0,0,0,1.55,0.67,0.28,2.61,0,0,0,0,1,156.0,81.6,67.0,94.1,2184.0,6.9,109.0,0,0-0
2878,SL,76.8,3.21,55.3,5.44,12.0,1,0,0.0,0,0,-1.35,-0.07,1.19,2.79,0,0,0,2,6,0.0,0.0,0.0,75.1,2400.0,5.2,281.0,2,0-0
2881,SL,75.0,3.33,55.53,5.31,12.0,0,0,1.0,0,0,-1.67,0.1,1.45,3.32,0,0,0,1,6,210.0,72.1,51.0,72.9,2157.0,5.0,273.0,2,0-0
2885,CH,87.0,3.36,54.51,5.31,7.0,1,0,1.0,0,0,1.45,0.73,-0.44,1.97,0,0,0,0,6,0.0,0.0,0.0,86.0,2120.0,6.0,112.0,2,0-0
2891,SL,79.4,3.2,55.36,5.28,5.0,1,0,1.0,0,0,-0.78,0.32,0.06,2.25,1,0,1,2,5,0.0,0.0,0.0,77.2,2330.0,5.1,261.0,0,0-0
2893,FF,93.5,3.25,54.52,5.29,14.0,1,0,0.0,0,0,1.63,0.93,0.62,1.7,1,1,1,1,5,0.0,0.0,0.0,92.0,2141.0,6.0,116.0,1,0-0
2898,SL,80.5,3.05,55.01,5.48,13.0,1,0,0.0,0,0,-1.52,-0.36,-1.55,1.81,0,1,1,1,5,0.0,0.0,0.0,78.6,2419.0,5.5,290.0,1,0-0
2900,FF,93.8,3.29,54.34,5.22,13.0,1,0,0.0,0,0,1.67,1.03,-0.14,1.03,1,1,1,1,5,0.0,0.0,0.0,92.2,2248.0,6.2,118.0,3,0-0
2908,SI,95.1,3.23,54.33,5.13,9.0,1,0,1.0,0,0,1.45,0.72,0.82,2.1,1,0,1,1,5,220.0,72.9,36.0,94.3,2208.0,6.2,112.0,3,0-0
2916,SL,80.9,3.14,55.32,5.55,7.0,1,0,1.0,0,0,-1.12,-0.06,-0.52,1.89,1,1,1,0,5,0.0,0.0,0.0,78.4,2416.0,5.2,283.0,4,0-0
2918,FF,94.9,3.21,54.6,5.64,2.0,1,0,1.0,0,0,1.26,1.71,0.25,3.04,0,1,1,0,5,0.0,0.0,0.0,93.3,2501.0,5.9,141.0,4,0-0
2921,FF,91.8,3.5,54.79,5.24,14.0,0,0,0.0,0,0,1.74,1.0,1.72,1.43,0,0,1,0,5,0.0,0.0,0.0,90.2,2361.0,5.7,116.0,4,0-0
2923,FF,92.6,3.44,54.59,5.41,4.0,1,0,1.0,0,0,1.67,1.32,-0.3,2.49,0,0,0,0,5,266.0,102.4,54.0,91.4,2205.0,5.9,125.0,4,0-0
2930,CH,84.3,3.45,54.44,5.04,8.0,1,0,1.0,0,0,1.58,0.38,-0.09,1.37,0,0,0,2,4,0.0,0.0,0.0,83.5,2024.0,6.1,98.0,3,0-0
2934,CH,87.0,3.13,54.76,5.32,3.0,1,0,1.0,0,0,1.35,1.08,0.4,3.04,0,0,0,1,4,0.0,0.0,0.0,85.7,2145.0,5.7,124.0,3,0-0
2935,CH,85.3,3.4,54.75,5.35,9.0,1,0,0.0,0,0,1.49,1.15,0.49,2.0,0,0,0,0,4,182.0,85.2,62.0,83.9,2110.0,5.8,124.0,3,0-0
2938,CH,86.0,3.36,54.41,5.18,5.0,1,0,1.0,0,0,1.72,0.94,0.25,2.76,0,0,1,2,3,0.0,0.0,0.0,85.3,1886.0,6.1,115.0,3,0-0
2946,CH,84.4,3.44,54.63,5.17,6.0,1,0,1.0,0,0,1.78,0.69,0.77,2.16,0,0,0,2,3,0.0,0.0,0.0,83.1,2013.0,5.9,106.0,3,0-0
2951,SI,92.8,3.28,54.6,5.19,14.0,1,0,0.0,0,0,1.5,0.52,1.03,1.55,0,0,0,1,3,0.0,0.0,0.0,91.4,2096.0,5.9,104.0,3,0-0
2956,CH,89.7,3.25,54.65,5.52,1.0,1,0,1.0,0,0,1.17,1.37,-0.44,2.96,0,0,0,0,3,0.0,0.0,0.0,87.8,2183.0,5.9,136.0,3,0-0
2960,CH,86.8,3.27,54.65,5.15,8.0,0,0,1.0,0,0,1.71,0.4,0.18,1.48,0,1,0,2,2,0.0,0.0,0.0,85.5,2065.0,5.9,98.0,3,0-0
2963,CH,83.9,3.27,54.65,5.28,13.0,1,0,0.0,0,0,1.53,0.37,-0.8,0.9,0,0,0,2,2,0.0,0.0,0.0,82.6,1917.0,5.8,98.0,3,0-0
2968,SL,76.8,3.21,55.57,5.49,6.0,1,0,1.0,0,0,-1.47,0.07,0.36,2.43,0,0,0,1,2,0.0,0.0,0.0,74.1,2304.0,4.9,276.0,3,0-0
2972,FF,91.4,3.29,54.93,5.36,14.0,1,0,0.0,0,0,1.45,0.78,0.64,1.44,0,0,0,0,2,0.0,0.0,0.0,89.6,2124.0,5.6,114.0,3,0-0
2976,CH,86.3,3.25,54.91,5.28,13.0,1,0,0.0,0,0,1.57,0.74,-1.11,1.73,0,0,0,2,1,0.0,0.0,0.0,84.2,2097.0,5.6,110.0,3,0-0
2979,SI,95.9,3.24,54.74,5.17,12.0,1,0,0.0,0,0,1.61,0.52,2.51,3.0,0,0,0,1,1,0.0,0.0,0.0,94.6,2290.0,5.8,104.0,3,0-0
2983,FF,94.7,3.25,54.89,5.28,6.0,1,0,1.0,0,0,1.68,0.98,0.81,2.91,0,0,0,0,1,0.0,0.0,0.0,92.4,2247.0,5.6,116.0,3,0-0
2992,SL,78.0,3.29,55.35,5.4,14.0,1,0,1.0,0,0,-1.16,0.21,0.84,2.27,0,0,1,2,8,0.0,0.0,0.0,76.4,2430.0,5.1,268.0,3,0-0
2994,CH,85.9,3.35,54.36,5.09,7.0,1,0,1.0,0,0,1.75,0.81,-0.55,1.6,0,0,1,1,8,0.0,0.0,0.0,84.7,2087.0,6.1,110.0,3,0-0
3000,SI,92.6,3.34,54.56,5.19,14.0,1,0,0.0,0,0,1.64,0.62,1.43,2.09,0,0,1,0,8,0.0,0.0,0.0,91.7,2155.0,5.9,106.0,3,0-0
3005,FF,95.6,3.22,54.49,5.43,6.0,1,0,1.0,0,0,1.6,1.04,0.7,2.6,0,0,0,0,8,0.0,0.0,0.0,94.5,2361.0,6.0,120.0,3,0-0
3012,CH,89.3,3.13,54.42,5.29,14.0,1,0,1.0,0,0,1.64,0.8,0.91,1.96,0,0,1,2,7,0.0,0.0,0.0,88.4,2096.0,6.1,112.0,1,0-0
3016,CH,86.6,3.32,54.36,5.31,14.0,1,0,0.0,0,0,1.72,0.63,1.61,2.99,0,0,0,2,7,0.0,0.0,0.0,85.8,2117.0,6.1,105.0,1,0-0
3017,SI,95.3,3.32,54.59,5.31,9.0,0,0,0.0,0,0,1.63,0.59,0.45,1.56,0,0,0,1,7,3.0,78.9,-27.0,94.3,2370.0,5.9,106.0,1,0-0
3021,SL,82.2,3.29,54.88,5.45,13.0,1,0,0.0,0,0,-1.45,-0.06,-2.13,1.18,0,0,0,0,7,0.0,0.0,0.0,80.9,2700.0,5.6,278.0,1,0-0
3022,FF,93.5,3.11,54.37,5.52,1.0,1,0,0.0,0,0,1.37,1.5,-0.32,3.19,0,0,0,0,7,433.0,110.4,29.0,92.4,2421.0,6.1,135.0,2,0-0
3027,CH,89.1,3.24,54.39,5.26,8.0,1,0,1.0,0,0,1.63,0.88,-0.11,1.77,0,0,0,2,6,10.0,51.4,-15.0,88.3,2143.0,6.1,115.0,1,0-0
3031,SI,91.3,3.22,54.76,5.27,14.0,1,0,0.0,0,0,1.53,0.51,1.52,1.84,0,0,0,1,6,0.0,0.0,0.0,90.2,2125.0,5.7,104.0,1,0-0
3035,SI,92.7,3.36,54.58,5.49,14.0,1,0,0.0,0,0,1.31,0.59,1.22,2.43,0,0,0,0,6,0.0,0.0,0.0,92.1,2184.0,5.9,109.0,1,0-0
3040,CH,89.2,3.31,54.73,5.22,14.0,1,0,0.0,0,0,1.64,0.87,1.15,2.07,0,1,0,2,5,0.0,0.0,0.0,87.8,2185.0,5.8,114.0,1,0-0
3043,SL,79.5,3.23,54.98,5.38,8.0,1,0,1.0,0,0,-1.45,-0.25,0.08,2.23,0,0,1,2,5,0.0,0.0,0.0,77.8,2436.0,5.5,287.0,2,0-0
3044,FF,97.1,3.26,54.3,5.28,9.0,1,0,0.0,0,0,1.52,0.83,0.43,1.77,0,0,1,1,5,6.0,44.8,-14.0,96.5,2285.0,6.2,115.0,2,0-0
3050,CH,86.6,3.17,54.35,5.18,13.0,0,0,0.0,0,0,1.58,0.59,-0.82,1.33,0,0,0,1,5,0.0,0.0,0.0,85.9,2137.0,6.1,106.0,2,0-0
3052,SL,78.9,3.2,54.93,5.48,9.0,1,0,1.0,0,0,-0.97,-0.61,0.82,2.21,0,0,0,0,5,0.0,0.0,0.0,77.5,2376.0,5.6,309.0,2,0-0
3055,FF,91.3,3.31,54.3,5.25,8.0,1,0,1.0,0,0,1.68,0.98,-0.26,2.12,0,0,0,2,4,0.0,0.0,0.0,89.8,2211.0,6.2,116.0,1,0-0
3058,FF,93.4,3.28,54.3,5.48,8.0,1,0,1.0,0,0,1.33,1.36,0.13,2.21,0,0,0,1,4,0.0,0.0,0.0,91.9,2456.0,6.2,132.0,1,0-0
3062,CH,86.2,3.16,54.42,5.26,8.0,1,0,1.0,0,0,1.84,0.78,-0.14,1.67,0,0,0,0,4,0.0,0.0,0.0,84.8,2132.0,6.1,108.0,1,0-0
3065,CH,86.6,3.35,54.38,5.18,6.0,1,0,1.0,0,0,1.68,0.74,0.37,2.37,0,0,0,2,3,0.0,0.0,0.0,85.9,2161.0,6.1,109.0,1,0-0
3068,SI,97.3,3.19,54.28,5.44,14.0,1,0,1.0,0,0,1.56,0.5,0.85,2.49,0,0,0,1,3,12.0,84.0,-10.0,96.9,2307.0,6.2,104.0,1,0-0
3073,FF,90.6,3.25,54.3,5.35,13.0,1,0,0.0,0,0,1.3,1.6,-0.86,0.88,0,0,0,0,3,0.0,0.0,0.0,89.8,2038.0,6.2,139.0,1,0-0
3076,SL,81.1,3.19,55.22,5.39,6.0,1,0,1.0,0,0,-1.06,-0.24,0.53,3.03,0,0,0,2,2,0.0,0.0,0.0,79.6,2354.0,5.3,290.0,0,0-0
3082,SI,93.3,3.14,54.41,5.34,14.0,0,0,1.0,0,0,1.66,0.37,0.21,1.3,0,0,0,1,2,0.0,0.0,0.0,92.7,2258.0,6.1,99.0,0,0-0
3085,CH,89.4,3.27,54.67,5.34,8.0,1,0,1.0,0,0,1.51,0.77,-0.02,2.05,0,0,0,0,2,0.0,0.0,0.0,88.3,2156.0,5.8,113.0,0,0-0
3090,FF,97.8,2.85,54.09,5.41,13.0,1,0,0.0,0,0,1.08,1.44,-4.44,2.39,0,0,0,2,1,0.0,0.0,0.0,96.5,2586.0,6.4,141.0,0,0-0
3093,FF,95.4,3.32,54.81,5.2,13.0,1,0,1.0,0,0,1.63,0.94,-0.32,1.34,0,0,0,1,1,0.0,0.0,0.0,93.9,2464.0,5.7,117.0,0,0-0
3098,SI,97.0,3.14,54.48,5.43,8.0,1,0,1.0,0,0,1.57,0.76,-0.07,2.26,0,0,0,0,1,0.0,0.0,0.0,96.0,2357.0,6.0,112.0,0,0-0
3099,CH,87.9,3.18,54.29,5.23,4.0,1,0,0.0,0,0,1.29,0.92,-0.75,2.54,0,1,1,0,9,263.0,109.3,10.0,87.1,1930.0,6.2,121.0,-1,0-0
3103,SL,79.1,3.24,55.11,5.39,14.0,1,0,0.0,0,0,-0.82,0.12,1.05,2.6,0,0,1,0,9,0.0,0.0,0.0,77.4,2443.0,5.4,274.0,-1,0-0
3104,CH,85.2,3.31,54.55,5.21,5.0,1,0,0.0,0,0,1.58,0.89,-0.04,2.49,0,0,0,0,9,112.0,71.6,12.0,84.1,1963.0,5.9,115.0,-1,0-0
3107,SI,91.3,3.12,54.74,5.41,14.0,0,0,0.0,0,0,1.49,0.54,1.82,2.43,0,0,0,2,8,0.0,0.0,0.0,90.2,2106.0,5.8,105.0,-1,0-0
3108,CH,84.5,3.21,54.46,5.24,14.0,1,0,0.0,0,0,1.52,0.66,0.94,2.48,0,0,0,1,8,8.0,81.8,-18.0,83.8,1946.0,6.0,109.0,-1,0-0
3112,SL,77.5,3.08,55.18,5.47,8.0,1,0,1.0,0,0,-0.82,-0.26,0.23,1.92,0,0,0,0,8,0.0,0.0,0.0,75.9,2471.0,5.3,297.0,-1,0-0
3117,FF,93.7,3.21,54.4,5.39,3.0,1,0,1.0,0,0,1.25,1.06,0.58,3.55,0,0,1,2,7,0.0,0.0,0.0,92.9,2070.0,6.1,126.0,-1,0-0
3121,CH,86.1,3.4,54.5,5.12,5.0,1,0,1.0,0,0,1.65,0.61,0.17,2.63,0,0,1,1,7,0.0,0.0,0.0,85.0,2073.0,6.0,105.0,-1,0-0
3125,FF,93.3,3.2,54.4,5.36,14.0,1,0,0.0,0,0,1.64,0.92,0.03,1.35,0,0,0,1,7,0.0,0.0,0.0,92.4,2265.0,6.1,116.0,-1,0-0
3129,CH,85.2,3.22,54.48,5.25,14.0,1,0,1.0,0,0,1.62,0.46,0.99,2.22,0,0,0,0,7,0.0,0.0,0.0,84.4,1955.0,6.0,101.0,-1,0-0
3136,SL,80.4,3.11,55.2,5.51,12.0,1,0,0.0,0,0,-1.02,-0.05,1.0,3.34,1,0,0,2,6,0.0,0.0,0.0,78.9,2395.0,5.3,281.0,-1,0-0
3141,SL,78.5,3.2,55.01,5.42,4.0,1,0,1.0,0,0,-1.79,-0.48,-0.45,2.5,0,1,0,1,6,0.0,0.0,0.0,76.2,2459.0,5.5,291.0,-1,0-0
3142,CH,85.9,3.18,54.34,5.24,9.0,0,0,0.0,0,0,1.96,0.47,0.39,2.14,0,0,1,0,6,0.0,0.0,0.0,84.8,2098.0,6.2,99.0,-1,0-0
3143,SI,93.4,3.13,54.48,5.42,5.0,1,0,0.0,0,0,1.65,0.69,0.11,2.66,0,0,0,0,6,53.0,99.2,0.0,92.5,2080.0,6.0,109.0,-1,0-0
3145,CH,86.9,3.26,54.12,5.26,5.0,1,0,1.0,0,0,1.45,0.9,0.14,2.52,0,0,0,2,5,0.0,0.0,0.0,86.7,2018.0,6.4,118.0,-1,0-0
3149,SI,93.3,3.27,54.41,5.33,9.0,1,0,1.0,0,0,1.8,0.85,0.8,1.9,0,0,1,0,5,0.0,0.0,0.0,92.5,2308.0,6.1,112.0,-1,0-0
3151,SL,77.2,3.17,55.02,5.57,9.0,1,0,1.0,0,0,-0.65,-0.45,0.41,2.63,0,0,0,0,5,0.0,0.0,0.0,75.4,2312.0,5.5,315.0,-1,0-0
3154,SL,75.7,3.19,55.17,5.47,8.0,1,0,1.0,0,0,-0.92,-0.21,-0.11,2.04,0,0,0,2,4,0.0,0.0,0.0,74.2,2318.0,5.3,293.0,-1,0-0
3164,SL,78.6,3.07,55.19,5.47,8.0,1,0,1.0,0,0,-0.71,0.12,-0.03,1.93,0,1,0,1,4,0.0,0.0,0.0,76.5,2474.0,5.3,277.0,0,0-0
3166,SI,92.8,2.98,54.39,5.35,13.0,1,0,0.0,0,0,1.5,0.54,-0.64,1.44,0,0,1,0,4,0.0,0.0,0.0,92.1,2159.0,6.1,106.0,0,0-0
3170,CH,86.9,3.07,54.43,5.52,5.0,1,0,1.0,0,0,1.42,0.88,0.06,2.59,0,0,0,0,4,0.0,0.0,0.0,85.8,2096.0,6.1,117.0,0,0-0
3173,CH,85.9,3.31,54.41,5.29,7.0,0,0,1.0,0,0,1.61,1.06,-0.5,1.61,0,0,1,2,3,0.0,0.0,0.0,84.7,1950.0,6.1,119.0,0,0-0
3175,CH,88.9,3.38,54.37,5.29,12.0,1,0,1.0,0,0,1.93,0.82,1.19,2.91,0,0,0,2,3,4.0,62.9,-36.0,88.2,2083.0,6.1,110.0,0,0-0
3179,SL,76.6,3.14,55.04,5.56,4.0,1,0,1.0,0,0,-1.61,-0.48,-0.66,2.59,0,0,0,1,3,0.0,0.0,0.0,75.2,2347.0,5.5,292.0,0,0-0
3183,SI,93.5,3.04,54.7,5.59,4.0,1,0,1.0,0,0,1.63,0.88,-0.28,2.83,0,0,0,0,3,0.0,0.0,0.0,92.0,2107.0,5.8,115.0,0,0-0
3188,FF,90.7,3.25,54.42,5.57,7.0,1,0,1.0,0,0,1.43,0.91,-0.35,2.13,0,0,0,2,2,0.0,0.0,0.0,89.9,2104.0,6.1,119.0,0,0-0
3191,CH,86.9,3.26,54.52,5.36,8.0,1,0,1.0,0,0,1.49,0.88,0.12,2.05,0,0,0,1,2,3.0,37.9,-41.0,86.1,1891.0,6.0,117.0,0,0-0
3198,FF,92.6,3.11,54.42,5.53,13.0,1,0,0.0,0,0,1.15,1.18,-1.28,2.83,0,0,0,0,2,0.0,0.0,0.0,91.7,2378.0,6.1,132.0,0,0-0
3200,CH,88.1,3.38,54.4,5.26,6.0,1,0,1.0,0,0,1.62,0.91,0.32,2.92,0,0,0,2,1,0.0,0.0,0.0,87.4,2065.0,6.1,115.0,0,0-0
3204,SI,90.7,3.28,54.27,5.37,14.0,1,0,0.0,0,0,1.86,0.54,0.99,1.34,0,0,0,1,1,0.0,0.0,0.0,90.3,2154.0,6.2,102.0,0,0-0
3207,SI,95.4,2.97,54.56,5.52,5.0,0,0,1.0,0,0,1.61,0.8,0.13,2.5,0,0,0,0,1,0.0,0.0,0.0,94.3,2348.0,5.9,113.0,0,0-0
3211,SL,78.5,3.33,55.04,5.47,13.0,1,0,0.0,0,0,-1.61,-0.37,-0.45,1.05,0,0,1,2,8,0.0,0.0,0.0,76.1,2535.0,5.5,290.0,0,0-0
3214,CH,86.1,3.39,54.73,5.15,8.0,1,0,1.0,0,0,1.58,0.29,-0.19,2.0,0,0,0,2,8,0.0,0.0,0.0,84.1,2093.0,5.8,94.0,0,0-0
3216,SL,76.3,3.53,55.37,5.47,12.0,1,0,0.0,0,0,-0.95,-0.3,2.31,3.88,0,0,0,1,8,0.0,0.0,0.0,73.9,2143.0,5.1,299.0,0,0-0
3220,SL,76.8,3.29,54.88,5.52,8.0,1,0,1.0,0,0,-1.19,-0.5,0.27,1.95,0,0,0,0,8,0.0,0.0,0.0,75.1,2399.0,5.6,301.0,0,0-0
3223,CH,86.8,3.47,54.59,5.2,14.0,1,0,1.0,0,0,1.66,0.19,1.06,2.23,0,0,0,2,7,0.0,0.0,0.0,85.1,2131.0,5.9,90.0,0,0-0
3227,SI,91.8,3.3,54.13,5.45,9.0,1,0,1.0,0,0,1.47,0.47,0.52,2.2,0,0,0,1,7,0.0,0.0,0.0,91.7,2215.0,6.4,103.0,0,0-0
3230,CH,86.0,3.47,54.53,5.26,8.0,1,0,1.0,0,0,1.37,0.34,-0.26,2.07,0,0,0,0,7,0.0,0.0,0.0,84.8,1940.0,6.0,98.0,0,0-0
3233,CH,87.8,3.46,54.37,5.23,12.0,1,0,1.0,0,0,1.23,0.72,1.09,3.12,0,0,1,1,6,174.0,69.6,31.0,87.0,1953.0,6.1,115.0,0,0-0
3236,SL,79.0,3.49,55.22,5.45,9.0,1,0,1.0,0,0,-1.23,-0.58,0.47,2.34,0,0,0,1,6,0.0,0.0,0.0,77.2,2586.0,5.3,302.0,0,0-0
3241,CH,86.0,3.41,54.95,5.32,6.0,1,0,1.0,0,0,1.52,0.5,0.39,2.54,0,0,0,0,6,0.0,0.0,0.0,84.5,2010.0,5.6,103.0,0,0-0
3247,CH,87.9,3.43,54.43,5.21,7.0,1,0,0.0,0,0,1.69,0.83,-0.72,1.78,0,0,0,2,5,0.0,0.0,0.0,86.4,2131.0,6.1,112.0,0,0-0
3249,SL,78.1,3.4,55.12,5.42,13.0,0,0,0.0,0,0,-1.44,-0.34,-0.89,1.43,0,0,0,1,5,0.0,0.0,0.0,76.0,2269.0,5.4,291.0,0,0-0
3260,SI,90.4,3.28,54.48,5.47,14.0,1,0,0.0,0,0,1.71,0.63,0.99,2.09,0,0,0,0,5,0.0,0.0,0.0,89.5,2279.0,6.0,106.0,0,0-0
3266,SL,81.1,3.17,55.15,5.58,13.0,1,0,0.0,0,0,-1.29,0.0,-0.96,2.48,1,0,1,2,4,0.0,0.0,0.0,79.3,2460.0,5.4,277.0,0,0-0
3269,SL,79.8,3.35,55.08,5.44,8.0,1,0,1.0,0,0,-1.26,-0.55,-0.05,1.43,0,1,1,1,4,0.0,0.0,0.0,77.9,2458.0,5.4,300.0,0,0-0
3273,FF,94.3,3.37,54.32,5.15,14.0,1,0,0.0,0,0,1.45,0.85,1.42,2.6,0,0,1,1,4,0.0,0.0,0.0,93.8,2159.0,6.2,117.0,0,0-0
3276,SL,76.6,3.44,55.13,5.41,6.0,1,0,1.0,0,0,-1.3,-0.02,0.59,2.65,0,0,0,1,4,0.0,0.0,0.0,74.7,2287.0,5.4,280.0,0,0-0
3278,CH,85.4,3.44,54.67,5.27,12.0,1,0,0.0,0,0,1.57,0.46,1.09,2.75,0,0,0,0,4,0.0,0.0,0.0,84.3,2018.0,5.8,101.0,0,0-0
3282,CH,85.3,3.46,54.26,5.21,14.0,1,0,0.0,0,0,1.33,0.58,1.33,2.54,0,1,1,2,3,0.0,0.0,0.0,84.7,1797.0,6.2,108.0,0,0-0
3285,SL,78.2,3.38,55.34,5.47,8.0,1,0,1.0,0,0,-1.48,-0.28,0.19,2.01,0,1,1,1,3,0.0,0.0,0.0,76.1,2491.0,5.2,288.0,0,0-0
3286,FF,94.4,3.28,54.43,5.55,8.0,0,0,0.0,0,0,1.33,1.16,-0.22,1.68,0,0,1,1,3,0.0,82.9,-21.0,93.3,2363.0,6.1,128.0,0,0-0
3287,CH,83.4,3.56,54.75,5.15,8.0,1,0,0.0,0,0,1.53,0.47,0.21,2.02,0,0,0,1,3,228.0,82.6,19.0,82.3,1959.0,5.8,102.0,0,0-0
3290,FF,91.7,3.55,54.68,5.45,6.0,1,0,1.0,0,0,1.39,0.82,0.65,2.52,0,0,0,0,3,0.0,0.0,0.0,90.4,2148.0,5.8,113.0,0,0-0
3294,CH,89.9,3.48,54.5,5.18,9.0,1,0,1.0,0,0,1.71,0.05,0.33,1.87,0,0,0,2,2,0.0,0.0,0.0,89.1,2051.0,6.0,87.0,0,0-0
3298,CH,83.0,3.49,54.56,5.21,2.0,1,0,1.0,0,0,1.5,0.77,-0.27,3.19,0,0,0,1,2,0.0,0.0,0.0,81.9,1960.0,5.9,112.0,0,0-0
3301,SI,92.3,3.6,54.77,5.43,14.0,1,0,1.0,0,0,1.73,0.76,0.57,1.51,0,0,0,0,2,0.0,0.0,0.0,90.8,2262.0,5.7,110.0,0,0-0
3302,SI,91.3,3.47,54.35,5.22,8.0,1,0,0.0,0,0,1.72,0.37,0.13,1.57,0,0,0,2,1,0.0,82.9,-21.0,90.5,2254.0,6.2,98.0,0,0-0
3308,CH,89.0,3.54,54.56,5.35,8.0,1,0,1.0,0,0,1.5,0.48,0.1,1.95,0,0,0,1,1,0.0,0.0,0.0,87.9,2005.0,5.9,103.0,0,0-0
3309,SI,94.4,3.53,54.57,5.37,5.0,1,0,0.0,0,0,1.64,0.29,0.09,2.39,0,0,0,0,1,371.0,96.8,27.0,93.4,2247.0,5.9,96.0,0,0-0
3314,CH,86.5,3.22,53.73,5.21,7.0,0,0,1.0,0,0,1.54,0.81,-0.71,1.98,0,0,0,2,7,0.0,0.0,0.0,86.9,1981.0,6.8,114.0,0,0-0
3319,CH,87.0,3.23,54.47,5.19,5.0,1,0,1.0,0,0,1.86,0.73,0.23,2.99,0,0,0,1,7,182.0,66.6,42.0,86.5,2028.0,6.0,108.0,0,0-0
